Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
298,137,107,201,6,878,655,13,
298,137,107,201,6,878,655,14,
298,137,107,201,6,878,655,15,
298,137,107,201,6,878,655,16,
298,137,107,201,6,878,655,17,
298,137,107,201,6,878,655,18,
298,137,107,201,6,878,655,19,
298,137,107,201,6,878,655,20,
298,137,107,201,6,878,655,21,
298,137,107,201,6,878,655,22,
298,137,107,201,6,878,655,23,
298,137,107,201,6,878,655,24,
298,137,107,201,6,878,655,25,
298,137,107,201,6,878,655,26,
298,137,107,201,6,878,655,27,
298,137,107,201,6,878,655,28,53.52
298,137,107,201,6,878,655,29,
298,137,107,201,6,878,655,30,
298,137,107,201,6,878,655,31,
298,137,107,201,6,878,655,32,
298,137,107,201,6,878,655,33,
298,137,107,201,6,878,655,34,
298,137,107,201,6,878,655,35,
298,137,107,201,6,878,655,36,
298,137,107,201,6,878,655,37,
298,137,107,201,6,878,655,38,
298,137,107,201,6,878,655,39,
298,137,107,201,6,878,655,40,
298,137,107,201,6,878,655,41,
298,137,107,201,6,878,655,42,
298,137,107,201,6,878,655,43,
298,137,107,201,6,878,655,44,
298,137,107,201,6,878,655,45,
298,137,107,201,6,878,655,46,
298,137,107,201,6,878,655,47,
298,137,107,201,6,878,655,48,
298,137,107,201,6,878,655,49,
298,137,107,201,6,878,655,50,
298,137,107,201,6,878,655,51,
298,137,107,201,6,878,655,52,
298,137,107,201,6,878,655,53,
298,137,107,201,6,878,655,54,
298,137,107,201,6,878,655,55,
298,137,107,201,6,878,655,56,
298,137,107,201,6,878,655,57,
298,137,107,201,6,878,655,58,
298,137,107,201,6,878,655,59,
298,137,107,201,6,878,655,60,
298,137,107,201,6,878,655,61,
298,137,107,201,6,878,655,62,
298,137,107,201,6,878,655,63,
298,137,107,201,6,878,655,64,
298,137,107,201,6,878,655,65,
298,137,107,201,6,878,655,66,
298,137,107,201,6,878,655,67,
298,137,107,201,6,878,655,68,
298,137,107,201,6,878,655,69,
298,137,107,201,6,878,655,70,
298,137,107,201,6,878,655,71,
298,137,107,201,6,878,655,72,
298,137,107,201,6,878,655,73,
298,137,107,201,6,878,655,74,
298,137,107,201,6,878,655,75,
298,137,107,201,6,878,655,76,
298,137,107,201,6,878,655,77,
298,137,107,201,6,878,655,78,
298,137,107,201,6,878,655,79,
298,137,107,201,6,878,655,80,
298,137,107,201,6,878,655,81,
298,137,107,201,6,878,655,82,
298,137,107,201,6,878,655,83,
298,137,107,201,6,878,655,84,
298,137,107,201,6,878,655,85,
298,137,107,201,6,878,655,86,
298,137,107,201,6,878,655,87,
298,137,107,201,6,878,655,88,
298,137,107,201,6,878,655,89,
298,137,107,201,6,878,655,90,
298,0,107,186,6,879,815,1,
298,0,107,186,6,879,815,2,
298,0,107,186,6,879,815,3,
298,0,107,186,6,879,815,4,
298,0,107,186,6,879,815,5,
298,0,107,186,6,879,815,6,
298,0,107,186,6,879,815,7,
298,0,107,186,6,879,815,8,
298,0,107,186,6,879,815,9,
298,0,107,186,6,879,815,10,
298,0,107,186,6,879,815,11,
298,0,107,186,6,879,815,12,
298,0,107,186,6,879,815,13,
298,0,107,186,6,879,815,14,
298,0,107,186,6,879,815,15,
298,0,107,186,6,879,815,16,
298,0,107,186,6,879,815,17,
298,0,107,186,6,879,815,18,
298,0,107,186,6,879,815,19,
298,0,107,186,6,879,815,20,
298,0,107,186,6,879,815,21,
298,0,107,186,6,879,815,22,
298,0,107,186,6,879,815,23,
298,0,107,186,6,879,815,24,
298,0,107,186,6,879,815,25,
298,0,107,186,6,879,815,26,
298,0,107,186,6,879,815,27,
298,0,107,186,6,879,815,28,42.64
298,0,107,186,6,879,815,29,
298,0,107,186,6,879,815,30,
298,0,107,186,6,879,815,31,
298,0,107,186,6,879,815,32,
298,0,107,186,6,879,815,33,
298,0,107,186,6,879,815,34,
298,0,107,186,6,879,815,35,
298,0,107,186,6,879,815,36,
298,0,107,186,6,879,815,37,
298,0,107,186,6,879,815,38,
298,0,107,186,6,879,815,39,
298,0,107,186,6,879,815,40,
298,0,107,186,6,879,815,41,
298,0,107,186,6,879,815,42,
298,0,107,186,6,879,815,43,
298,0,107,186,6,879,815,44,
298,0,107,186,6,879,815,45,
298,0,107,186,6,879,815,46,
298,0,107,186,6,879,815,47,
298,0,107,186,6,879,815,48,
298,0,107,186,6,879,815,49,
298,0,107,186,6,879,815,50,
298,0,107,186,6,879,815,51,
298,0,107,186,6,879,815,52,
298,0,107,186,6,879,815,53,
298,0,107,186,6,879,815,54,
298,0,107,186,6,879,815,55,
298,0,107,186,6,879,815,56,
298,0,107,186,6,879,815,57,
298,0,107,186,6,879,815,58,
298,0,107,186,6,879,815,59,
298,0,107,186,6,879,815,60,
298,0,107,186,6,879,815,61,
298,0,107,186,6,879,815,62,
298,0,107,186,6,879,815,63,
298,0,107,186,6,879,815,64,
298,0,107,186,6,879,815,65,
298,0,107,186,6,879,815,66,
298,0,107,186,6,879,815,67,
298,0,107,186,6,879,815,68,
298,0,107,186,6,879,815,69,
298,0,107,186,6,879,815,70,
298,0,107,186,6,879,815,71,
298,0,107,186,6,879,815,72,
298,0,107,186,6,879,815,73,
298,0,107,186,6,879,815,74,
298,0,107,186,6,879,815,75,
298,0,107,186,6,879,815,76,
298,0,107,186,6,879,815,77,
298,0,107,186,6,879,815,78,
298,0,107,186,6,879,815,79,
298,0,107,186,6,879,815,80,
298,0,107,186,6,879,815,81,
298,0,107,186,6,879,815,82,
298,0,107,186,6,879,815,83,
298,0,107,186,6,879,815,84,
298,0,107,186,6,879,815,85,
298,0,107,186,6,879,815,86,
298,0,107,186,6,879,815,87,
298,0,107,186,6,879,815,88,
298,0,107,186,6,879,815,89,
298,0,107,186,6,879,815,90,
298,0,107,164,13,953,784,1,
298,0,107,164,13,953,784,2,
298,0,107,164,13,953,784,3,
298,0,107,164,13,953,784,4,
298,0,107,164,13,953,784,5,
298,0,107,164,13,953,784,6,
298,0,107,164,13,953,784,7,
298,0,107,164,13,953,784,8,
298,0,107,164,13,953,784,9,
298,0,107,164,13,953,784,10,
298,0,107,164,13,953,784,11,
298,0,107,164,13,953,784,12,
298,0,107,164,13,953,784,13,
298,0,107,164,13,953,784,14,
298,0,107,164,13,953,784,15,
298,0,107,164,13,953,784,16,
298,0,107,164,13,953,784,17,
298,0,107,164,13,953,784,18,
298,0,107,164,13,953,784,19,
298,0,107,164,13,953,784,20,
298,0,107,164,13,953,784,21,
298,0,107,164,13,953,784,22,
298,0,107,164,13,953,784,23,
298,0,107,164,13,953,784,24,
298,0,107,164,13,953,784,25,
298,0,107,164,13,953,784,26,
298,0,107,164,13,953,784,27,
298,0,107,164,13,953,784,28,35.86
298,0,107,164,13,953,784,29,
298,0,107,164,13,953,784,30,
298,0,107,164,13,953,784,31,
298,0,107,164,13,953,784,32,
298,0,107,164,13,953,784,33,
298,0,107,164,13,953,784,34,
298,0,107,164,13,953,784,35,
298,0,107,164,13,953,784,36,
298,0,107,164,13,953,784,37,
298,0,107,164,13,953,784,38,
298,0,107,164,13,953,784,39,
298,0,107,164,13,953,784,40,
298,0,107,164,13,953,784,41,
298,0,107,164,13,953,784,42,
298,0,107,164,13,953,784,43,
298,0,107,164,13,953,784,44,
298,0,107,164,13,953,784,45,
298,0,107,164,13,953,784,46,
298,0,107,164,13,953,784,47,
298,0,107,164,13,953,784,48,
298,0,107,164,13,953,784,49,
298,0,107,164,13,953,784,50,
298,0,107,164,13,953,784,51,
298,0,107,164,13,953,784,52,
298,0,107,164,13,953,784,53,
298,0,107,164,13,953,784,54,
298,0,107,164,13,953,784,55,
298,0,107,164,13,953,784,56,
298,0,107,164,13,953,784,57,
298,0,107,164,13,953,784,58,
298,0,107,164,13,953,784,59,
298,0,107,164,13,953,784,60,
298,0,107,164,13,953,784,61,
298,0,107,164,13,953,784,62,
298,0,107,164,13,953,784,63,
298,0,107,164,13,953,784,64,
298,0,107,164,13,953,784,65,
298,0,107,164,13,953,784,66,
298,0,107,164,13,953,784,67,
298,0,107,164,13,953,784,68,
298,0,107,164,13,953,784,69,
298,0,107,164,13,953,784,70,
298,0,107,164,13,953,784,71,
298,0,107,164,13,953,784,72,
298,0,107,164,13,953,784,73,
298,0,107,164,13,953,784,74,
298,0,107,164,13,953,784,75,
298,0,107,164,13,953,784,76,
298,0,107,164,13,953,784,77,
298,0,107,164,13,953,784,78,
298,0,107,164,13,953,784,79,
298,0,107,164,13,953,784,80,
298,0,107,164,13,953,784,81,
298,0,107,164,13,953,784,82,
298,0,107,164,13,953,784,83,
298,0,107,164,13,953,784,84,
298,0,107,164,13,953,784,85,
298,0,107,164,13,953,784,86,
298,0,107,164,13,953,784,87,
298,0,107,164,13,953,784,88,
298,0,107,164,13,953,784,89,
298,0,107,164,13,953,784,90,
298,0,107,210,11,880,744,1,
298,0,107,210,11,880,744,2,
298,0,107,210,11,880,744,3,
298,0,107,210,11,880,744,4,
298,0,107,210,11,880,744,5,
298,0,107,210,11,880,744,6,
298,0,107,210,11,880,744,7,
298,0,107,210,11,880,744,8,
298,0,107,210,11,880,744,9,
298,0,107,210,11,880,744,10,
298,0,107,210,11,880,744,11,
298,0,107,210,11,880,744,12,
298,0,107,210,11,880,744,13,
298,0,107,210,11,880,744,14,
298,0,107,210,11,880,744,15,
298,0,107,210,11,880,744,16,
298,0,107,210,11,880,744,17,
298,0,107,210,11,880,744,18,
298,0,107,210,11,880,744,19,
298,0,107,210,11,880,744,20,
298,0,107,210,11,880,744,21,
298,0,107,210,11,880,744,22,
298,0,107,210,11,880,744,23,
298,0,107,210,11,880,744,24,
298,0,107,210,11,880,744,25,
298,0,107,210,11,880,744,26,
298,0,107,210,11,880,744,27,
298,0,107,210,11,880,744,28,31.87
298,0,107,210,11,880,744,29,
298,0,107,210,11,880,744,30,
298,0,107,210,11,880,744,31,
298,0,107,210,11,880,744,32,
298,0,107,210,11,880,744,33,
298,0,107,210,11,880,744,34,
298,0,107,210,11,880,744,35,
298,0,107,210,11,880,744,36,
298,0,107,210,11,880,744,37,
298,0,107,210,11,880,744,38,
298,0,107,210,11,880,744,39,
298,0,107,210,11,880,744,40,
298,0,107,210,11,880,744,41,
298,0,107,210,11,880,744,42,
298,0,107,210,11,880,744,43,
298,0,107,210,11,880,744,44,
298,0,107,210,11,880,744,45,
298,0,107,210,11,880,744,46,
298,0,107,210,11,880,744,47,
298,0,107,210,11,880,744,48,
298,0,107,210,11,880,744,49,
298,0,107,210,11,880,744,50,
298,0,107,210,11,880,744,51,
298,0,107,210,11,880,744,52,
298,0,107,210,11,880,744,53,
298,0,107,210,11,880,744,54,
298,0,107,210,11,880,744,55,
298,0,107,210,11,880,744,56,
298,0,107,210,11,880,744,57,
298,0,107,210,11,880,744,58,
298,0,107,210,11,880,744,59,
298,0,107,210,11,880,744,60,
298,0,107,210,11,880,744,61,
298,0,107,210,11,880,744,62,
298,0,107,210,11,880,744,63,
298,0,107,210,11,880,744,64,
298,0,107,210,11,880,744,65,
298,0,107,210,11,880,744,66,
298,0,107,210,11,880,744,67,
298,0,107,210,11,880,744,68,
298,0,107,210,11,880,744,69,
298,0,107,210,11,880,744,70,
298,0,107,210,11,880,744,71,
298,0,107,210,11,880,744,72,
298,0,107,210,11,880,744,73,
298,0,107,210,11,880,744,74,
298,0,107,210,11,880,744,75,
298,0,107,210,11,880,744,76,
298,0,107,210,11,880,744,77,
298,0,107,210,11,880,744,78,
298,0,107,210,11,880,744,79,
298,0,107,210,11,880,744,80,
298,0,107,210,11,880,744,81,
298,0,107,210,11,880,744,82,
298,0,107,210,11,880,744,83,
298,0,107,210,11,880,744,84,
298,0,107,210,11,880,744,85,
298,0,107,210,11,880,744,86,
298,0,107,210,11,880,744,87,
298,0,107,210,11,880,744,88,
298,0,107,210,11,880,744,89,
298,0,107,210,11,880,744,90,
298.1,0,107,186.4,6.1,879,815.2,1,
298.1,0,107,186.4,6.1,879,815.2,2,
298.1,0,107,186.4,6.1,879,815.2,3,
298.1,0,107,186.4,6.1,879,815.2,4,
298.1,0,107,186.4,6.1,879,815.2,5,
298.1,0,107,186.4,6.1,879,815.2,6,
298.1,0,107,186.4,6.1,879,815.2,7,
298.1,0,107,186.4,6.1,879,815.2,8,
298.1,0,107,186.4,6.1,879,815.2,9,
298.1,0,107,186.4,6.1,879,815.2,10,
298.1,0,107,186.4,6.1,879,815.2,11,
298.1,0,107,186.4,6.1,879,815.2,12,
298.1,0,107,186.4,6.1,879,815.2,13,
298.1,0,107,186.4,6.1,879,815.2,14,
298.1,0,107,186.4,6.1,879,815.2,15,
298.1,0,107,186.4,6.1,879,815.2,16,
298.1,0,107,186.4,6.1,879,815.2,17,
298.1,0,107,186.4,6.1,879,815.2,18,
298.1,0,107,186.4,6.1,879,815.2,19,
298.1,0,107,186.4,6.1,879,815.2,20,
298.1,0,107,186.4,6.1,879,815.2,21,
298.1,0,107,186.4,6.1,879,815.2,22,
298.1,0,107,186.4,6.1,879,815.2,23,
298.1,0,107,186.4,6.1,879,815.2,24,
298.1,0,107,186.4,6.1,879,815.2,25,
298.1,0,107,186.4,6.1,879,815.2,26,
298.1,0,107,186.4,6.1,879,815.2,27,
298.1,0,107,186.4,6.1,879,815.2,28,42.64
298.1,0,107,186.4,6.1,879,815.2,29,
298.1,0,107,186.4,6.1,879,815.2,30,
298.1,0,107,186.4,6.1,879,815.2,31,
298.1,0,107,186.4,6.1,879,815.2,32,
298.1,0,107,186.4,6.1,879,815.2,33,
298.1,0,107,186.4,6.1,879,815.2,34,
298.1,0,107,186.4,6.1,879,815.2,35,
298.1,0,107,186.4,6.1,879,815.2,36,
298.1,0,107,186.4,6.1,879,815.2,37,
298.1,0,107,186.4,6.1,879,815.2,38,
298.1,0,107,186.4,6.1,879,815.2,39,
298.1,0,107,186.4,6.1,879,815.2,40,
298.1,0,107,186.4,6.1,879,815.2,41,
298.1,0,107,186.4,6.1,879,815.2,42,
298.1,0,107,186.4,6.1,879,815.2,43,
298.1,0,107,186.4,6.1,879,815.2,44,
298.1,0,107,186.4,6.1,879,815.2,45,
298.1,0,107,186.4,6.1,879,815.2,46,
298.1,0,107,186.4,6.1,879,815.2,47,
298.1,0,107,186.4,6.1,879,815.2,48,
298.1,0,107,186.4,6.1,879,815.2,49,
298.1,0,107,186.4,6.1,879,815.2,50,
298.1,0,107,186.4,6.1,879,815.2,51,
298.1,0,107,186.4,6.1,879,815.2,52,
298.1,0,107,186.4,6.1,879,815.2,53,
298.1,0,107,186.4,6.1,879,815.2,54,
298.1,0,107,186.4,6.1,879,815.2,55,
298.1,0,107,186.4,6.1,879,815.2,56,
298.1,0,107,186.4,6.1,879,815.2,57,
298.1,0,107,186.4,6.1,879,815.2,58,
298.1,0,107,186.4,6.1,879,815.2,59,
298.1,0,107,186.4,6.1,879,815.2,60,
298.1,0,107,186.4,6.1,879,815.2,61,
298.1,0,107,186.4,6.1,879,815.2,62,
298.1,0,107,186.4,6.1,879,815.2,63,
298.1,0,107,186.4,6.1,879,815.2,64,
298.1,0,107,186.4,6.1,879,815.2,65,
298.1,0,107,186.4,6.1,879,815.2,66,
298.1,0,107,186.4,6.1,879,815.2,67,
298.1,0,107,186.4,6.1,879,815.2,68,
298.1,0,107,186.4,6.1,879,815.2,69,
298.1,0,107,186.4,6.1,879,815.2,70,
298.1,0,107,186.4,6.1,879,815.2,71,
298.1,0,107,186.4,6.1,879,815.2,72,
298.1,0,107,186.4,6.1,879,815.2,73,
298.1,0,107,186.4,6.1,879,815.2,74,
298.1,0,107,186.4,6.1,879,815.2,75,
298.1,0,107,186.4,6.1,879,815.2,76,
298.1,0,107,186.4,6.1,879,815.2,77,
298.1,0,107,186.4,6.1,879,815.2,78,
298.1,0,107,186.4,6.1,879,815.2,79,
298.1,0,107,186.4,6.1,879,815.2,80,
298.1,0,107,186.4,6.1,879,815.2,81,
298.1,0,107,186.4,6.1,879,815.2,82,
298.1,0,107,186.4,6.1,879,815.2,83,
298.1,0,107,186.4,6.1,879,815.2,84,
298.1,0,107,186.4,6.1,879,815.2,85,
298.1,0,107,186.4,6.1,879,815.2,86,
298.1,0,107,186.4,6.1,879,815.2,87,
298.1,0,107,186.4,6.1,879,815.2,88,
298.1,0,107,186.4,6.1,879,815.2,89,
298.1,0,107,186.4,6.1,879,815.2,90,
298.1,0,107.5,163.6,12.8,953.2,784,1,
298.1,0,107.5,163.6,12.8,953.2,784,2,
298.1,0,107.5,163.6,12.8,953.2,784,3,
298.1,0,107.5,163.6,12.8,953.2,784,4,
298.1,0,107.5,163.6,12.8,953.2,784,5,
298.1,0,107.5,163.6,12.8,953.2,784,6,
298.1,0,107.5,163.6,12.8,953.2,784,7,
298.1,0,107.5,163.6,12.8,953.2,784,8,
298.1,0,107.5,163.6,12.8,953.2,784,9,
298.1,0,107.5,163.6,12.8,953.2,784,10,
298.1,0,107.5,163.6,12.8,953.2,784,11,
298.1,0,107.5,163.6,12.8,953.2,784,12,
298.1,0,107.5,163.6,12.8,953.2,784,13,
298.1,0,107.5,163.6,12.8,953.2,784,14,
298.1,0,107.5,163.6,12.8,953.2,784,15,
298.1,0,107.5,163.6,12.8,953.2,784,16,
298.1,0,107.5,163.6,12.8,953.2,784,17,
298.1,0,107.5,163.6,12.8,953.2,784,18,
298.1,0,107.5,163.6,12.8,953.2,784,19,
298.1,0,107.5,163.6,12.8,953.2,784,20,
298.1,0,107.5,163.6,12.8,953.2,784,21,
298.1,0,107.5,163.6,12.8,953.2,784,22,
298.1,0,107.5,163.6,12.8,953.2,784,23,
298.1,0,107.5,163.6,12.8,953.2,784,24,
298.1,0,107.5,163.6,12.8,953.2,784,25,
298.1,0,107.5,163.6,12.8,953.2,784,26,
298.1,0,107.5,163.6,12.8,953.2,784,27,
298.1,0,107.5,163.6,12.8,953.2,784,28,35.87
298.1,0,107.5,163.6,12.8,953.2,784,29,
298.1,0,107.5,163.6,12.8,953.2,784,30,
298.1,0,107.5,163.6,12.8,953.2,784,31,
298.1,0,107.5,163.6,12.8,953.2,784,32,
298.1,0,107.5,163.6,12.8,953.2,784,33,
298.1,0,107.5,163.6,12.8,953.2,784,34,
298.1,0,107.5,163.6,12.8,953.2,784,35,
298.1,0,107.5,163.6,12.8,953.2,784,36,
298.1,0,107.5,163.6,12.8,953.2,784,37,
298.1,0,107.5,163.6,12.8,953.2,784,38,
298.1,0,107.5,163.6,12.8,953.2,784,39,
298.1,0,107.5,163.6,12.8,953.2,784,40,
298.1,0,107.5,163.6,12.8,953.2,784,41,
298.1,0,107.5,163.6,12.8,953.2,784,42,
298.1,0,107.5,163.6,12.8,953.2,784,43,
298.1,0,107.5,163.6,12.8,953.2,784,44,
298.1,0,107.5,163.6,12.8,953.2,784,45,
298.1,0,107.5,163.6,12.8,953.2,784,46,
298.1,0,107.5,163.6,12.8,953.2,784,47,
298.1,0,107.5,163.6,12.8,953.2,784,48,
298.1,0,107.5,163.6,12.8,953.2,784,49,
298.1,0,107.5,163.6,12.8,953.2,784,50,
298.1,0,107.5,163.6,12.8,953.2,784,51,
298.1,0,107.5,163.6,12.8,953.2,784,52,
298.1,0,107.5,163.6,12.8,953.2,784,53,
298.1,0,107.5,163.6,12.8,953.2,784,54,
298.1,0,107.5,163.6,12.8,953.2,784,55,
298.1,0,107.5,163.6,12.8,953.2,784,56,
298.1,0,107.5,163.6,12.8,953.2,784,57,
298.1,0,107.5,163.6,12.8,953.2,784,58,
298.1,0,107.5,163.6,12.8,953.2,784,59,
298.1,0,107.5,163.6,12.8,953.2,784,60,
298.1,0,107.5,163.6,12.8,953.2,784,61,
298.1,0,107.5,163.6,12.8,953.2,784,62,
298.1,0,107.5,163.6,12.8,953.2,784,63,
298.1,0,107.5,163.6,12.8,953.2,784,64,
298.1,0,107.5,163.6,12.8,953.2,784,65,
298.1,0,107.5,163.6,12.8,953.2,784,66,
298.1,0,107.5,163.6,12.8,953.2,784,67,
298.1,0,107.5,163.6,12.8,953.2,784,68,
298.1,0,107.5,163.6,12.8,953.2,784,69,
298.1,0,107.5,163.6,12.8,953.2,784,70,
298.1,0,107.5,163.6,12.8,953.2,784,71,
298.1,0,107.5,163.6,12.8,953.2,784,72,
298.1,0,107.5,163.6,12.8,953.2,784,73,
298.1,0,107.5,163.6,12.8,953.2,784,74,
298.1,0,107.5,163.6,12.8,953.2,784,75,
298.1,0,107.5,163.6,12.8,953.2,784,76,
298.1,0,107.5,163.6,12.8,953.2,784,77,
298.1,0,107.5,163.6,12.8,953.2,784,78,
298.1,0,107.5,163.6,12.8,953.2,784,79,
298.1,0,107.5,163.6,12.8,953.2,784,80,
298.1,0,107.5,163.6,12.8,953.2,784,81,
298.1,0,107.5,163.6,12.8,953.2,784,82,
298.1,0,107.5,163.6,12.8,953.2,784,83,
298.1,0,107.5,163.6,12.8,953.2,784,84,
298.1,0,107.5,163.6,12.8,953.2,784,85,
298.1,0,107.5,163.6,12.8,953.2,784,86,
298.1,0,107.5,163.6,12.8,953.2,784,87,
298.1,0,107.5,163.6,12.8,953.2,784,88,
298.1,0,107.5,163.6,12.8,953.2,784,89,
298.1,0,107.5,163.6,12.8,953.2,784,90,
298.2,0,107,209.7,11.1,879.6,744.2,1,
298.2,0,107,209.7,11.1,879.6,744.2,2,
298.2,0,107,209.7,11.1,879.6,744.2,3,
298.2,0,107,209.7,11.1,879.6,744.2,4,
298.2,0,107,209.7,11.1,879.6,744.2,5,
298.2,0,107,209.7,11.1,879.6,744.2,6,
298.2,0,107,209.7,11.1,879.6,744.2,7,
298.2,0,107,209.7,11.1,879.6,744.2,8,
298.2,0,107,209.7,11.1,879.6,744.2,9,
298.2,0,107,209.7,11.1,879.6,744.2,10,
298.2,0,107,209.7,11.1,879.6,744.2,11,
298.2,0,107,209.7,11.1,879.6,744.2,12,
298.2,0,107,209.7,11.1,879.6,744.2,13,
298.2,0,107,209.7,11.1,879.6,744.2,14,
298.2,0,107,209.7,11.1,879.6,744.2,15,
298.2,0,107,209.7,11.1,879.6,744.2,16,
298.2,0,107,209.7,11.1,879.6,744.2,17,
298.2,0,107,209.7,11.1,879.6,744.2,18,
298.2,0,107,209.7,11.1,879.6,744.2,19,
298.2,0,107,209.7,11.1,879.6,744.2,20,
298.2,0,107,209.7,11.1,879.6,744.2,21,
298.2,0,107,209.7,11.1,879.6,744.2,22,
298.2,0,107,209.7,11.1,879.6,744.2,23,
298.2,0,107,209.7,11.1,879.6,744.2,24,
298.2,0,107,209.7,11.1,879.6,744.2,25,
298.2,0,107,209.7,11.1,879.6,744.2,26,
298.2,0,107,209.7,11.1,879.6,744.2,27,
298.2,0,107,209.7,11.1,879.6,744.2,28,31.88
298.2,0,107,209.7,11.1,879.6,744.2,29,
298.2,0,107,209.7,11.1,879.6,744.2,30,
298.2,0,107,209.7,11.1,879.6,744.2,31,
298.2,0,107,209.7,11.1,879.6,744.2,32,
298.2,0,107,209.7,11.1,879.6,744.2,33,
298.2,0,107,209.7,11.1,879.6,744.2,34,
298.2,0,107,209.7,11.1,879.6,744.2,35,
298.2,0,107,209.7,11.1,879.6,744.2,36,
298.2,0,107,209.7,11.1,879.6,744.2,37,
298.2,0,107,209.7,11.1,879.6,744.2,38,
298.2,0,107,209.7,11.1,879.6,744.2,39,
298.2,0,107,209.7,11.1,879.6,744.2,40,
298.2,0,107,209.7,11.1,879.6,744.2,41,
298.2,0,107,209.7,11.1,879.6,744.2,42,
298.2,0,107,209.7,11.1,879.6,744.2,43,
298.2,0,107,209.7,11.1,879.6,744.2,44,
298.2,0,107,209.7,11.1,879.6,744.2,45,
298.2,0,107,209.7,11.1,879.6,744.2,46,
298.2,0,107,209.7,11.1,879.6,744.2,47,
298.2,0,107,209.7,11.1,879.6,744.2,48,
298.2,0,107,209.7,11.1,879.6,744.2,49,
298.2,0,107,209.7,11.1,879.6,744.2,50,
298.2,0,107,209.7,11.1,879.6,744.2,51,
298.2,0,107,209.7,11.1,879.6,744.2,52,
298.2,0,107,209.7,11.1,879.6,744.2,53,
298.2,0,107,209.7,11.1,879.6,744.2,54,
298.2,0,107,209.7,11.1,879.6,744.2,55,
298.2,0,107,209.7,11.1,879.6,744.2,56,
298.2,0,107,209.7,11.1,879.6,744.2,57,
298.2,0,107,209.7,11.1,879.6,744.2,58,
298.2,0,107,209.7,11.1,879.6,744.2,59,
298.2,0,107,209.7,11.1,879.6,744.2,60,
298.2,0,107,209.7,11.1,879.6,744.2,61,
298.2,0,107,209.7,11.1,879.6,744.2,62,
298.2,0,107,209.7,11.1,879.6,744.2,63,
298.2,0,107,209.7,11.1,879.6,744.2,64,
298.2,0,107,209.7,11.1,879.6,744.2,65,
298.2,0,107,209.7,11.1,879.6,744.2,66,
298.2,0,107,209.7,11.1,879.6,744.2,67,
298.2,0,107,209.7,11.1,879.6,744.2,68,
298.2,0,107,209.7,11.1,879.6,744.2,69,
298.2,0,107,209.7,11.1,879.6,744.2,70,
298.2,0,107,209.7,11.1,879.6,744.2,71,
298.2,0,107,209.7,11.1,879.6,744.2,72,
298.2,0,107,209.7,11.1,879.6,744.2,73,
298.2,0,107,209.7,11.1,879.6,744.2,74,
298.2,0,107,209.7,11.1,879.6,744.2,75,
298.2,0,107,209.7,11.1,879.6,744.2,76,
298.2,0,107,209.7,11.1,879.6,744.2,77,
298.2,0,107,209.7,11.1,879.6,744.2,78,
298.2,0,107,209.7,11.1,879.6,744.2,79,
298.2,0,107,209.7,11.1,879.6,744.2,80,
298.2,0,107,209.7,11.1,879.6,744.2,81,
298.2,0,107,209.7,11.1,879.6,744.2,82,
298.2,0,107,209.7,11.1,879.6,744.2,83,
298.2,0,107,209.7,11.1,879.6,744.2,84,
298.2,0,107,209.7,11.1,879.6,744.2,85,
298.2,0,107,209.7,11.1,879.6,744.2,86,
298.2,0,107,209.7,11.1,879.6,744.2,87,
298.2,0,107,209.7,11.1,879.6,744.2,88,
298.2,0,107,209.7,11.1,879.6,744.2,89,
298.2,0,107,209.7,11.1,879.6,744.2,90,
299.8,0,119.8,211.5,9.9,878.2,727.6,1,
299.8,0,119.8,211.5,9.9,878.2,727.6,2,
299.8,0,119.8,211.5,9.9,878.2,727.6,3,
299.8,0,119.8,211.5,9.9,878.2,727.6,4,
299.8,0,119.8,211.5,9.9,878.2,727.6,5,
299.8,0,119.8,211.5,9.9,878.2,727.6,6,
299.8,0,119.8,211.5,9.9,878.2,727.6,7,
299.8,0,119.8,211.5,9.9,878.2,727.6,8,
299.8,0,119.8,211.5,9.9,878.2,727.6,9,
299.8,0,119.8,211.5,9.9,878.2,727.6,10,
299.8,0,119.8,211.5,9.9,878.2,727.6,11,
299.8,0,119.8,211.5,9.9,878.2,727.6,12,
299.8,0,119.8,211.5,9.9,878.2,727.6,13,
299.8,0,119.8,211.5,9.9,878.2,727.6,14,
299.8,0,119.8,211.5,9.9,878.2,727.6,15,
299.8,0,119.8,211.5,9.9,878.2,727.6,16,
299.8,0,119.8,211.5,9.9,878.2,727.6,17,
299.8,0,119.8,211.5,9.9,878.2,727.6,18,
299.8,0,119.8,211.5,9.9,878.2,727.6,19,
299.8,0,119.8,211.5,9.9,878.2,727.6,20,
299.8,0,119.8,211.5,9.9,878.2,727.6,21,
299.8,0,119.8,211.5,9.9,878.2,727.6,22,
299.8,0,119.8,211.5,9.9,878.2,727.6,23,
299.8,0,119.8,211.5,9.9,878.2,727.6,24,
299.8,0,119.8,211.5,9.9,878.2,727.6,25,
